state,year,l_incarc_rate,ln_incarc_rate,ln_violent_rate,ln_property_rate,ln_DeathsHomi_rate,ln_DeathsHomi_fire_rate,ln_DeathsHomi_nonfire_rate
1,1977,124.00401,4.9885969,6.0269389,8.101119,2.6461763,2.3721337,.82012784
1,1978,146.73039,4.9890471,6.0380635,8.1661301,2.5694864,2.2851255,.85268986
1,1979,146.79646,4.951067,6.02422,8.2507534,2.6085827,2.2728705,1.2411213
1,1980,141.32565,5.1241579,6.1059852,8.4085178,2.7617903,2.4616046,1.3067346
1,1981,168.03256,5.2750735,6.1536994,8.3957644,2.6434357,2.2823434,1.4496946
1,1982,195.40486,5.4605203,6.1041341,8.3394642,2.5604744,2.2160971,1.3272053
1,1983,235.21973,5.5235682,6.0307798,8.2120314,2.3656013,1.9187175,1.3450103
1,1984,250.52731,5.5806537,6.0665207,8.1521549,2.3729687,1.993116,1.2210749
1,1985,265.24487,5.6250267,6.1258817,8.1561031,2.4316947,2.018456,1.3484504
1,1986,277.27969,5.6814289,6.3243704,8.2242565,2.4422808,2.0815516,1.2477045
1,1987,293.36835,5.7666192,6.3265452,8.2667265,2.4276099,2.0308976,1.3112589
1,1988,319.45596,5.7474227,6.3253722,8.2948303,2.4579065,2.1341193,1.1727083
1,1989,313.38193,5.8437409,6.3814716,8.3032589,2.5261679,2.1384025,1.391188
1,1990,345.06784,5.9578686,6.5632353,8.3444262,2.6071649,2.2418659,1.4230305
1,1991,386.78488,6.0133843,6.7383509,8.4165878,2.6616585,2.3340061,1.3865002
1,1992,408.86465,6.0406065,6.7704034,8.3885517,2.5686059,2.2317646,1.316765
1,1993,420.14783,6.0911608,6.6598268,8.3183403,2.6219828,2.279978,1.3829186
1,1994,441.9342,6.1299982,6.5274739,8.3474398,2.6416829,2.3165176,1.3600798
1,1995,459.43539,6.1783028,6.4494486,8.3465729,2.5067449,2.231009,1.0837314
1,1996,482.17279,6.2194214,6.3375111,8.3557777,2.4968939,2.1770132,1.201406
1,1997,502.41254,6.2350178,6.3358684,8.3722334,2.4653478,2.1393266,1.1859692
1,1998,510.30978,6.2438049,6.2384934,8.3150759,2.3306346,2.0016398,1.0589296
1,1999,514.8136,6.3218403,6.1948104,8.2744274,2.2912021,1.8891556,1.1857167
1,2000,556.59625,6.3853693,6.1865368,8.3088646,2.2999563,1.8877115,1.2147671
1,2001,593.10364,6.3945093,6.0826359,8.2627783,2.252645,1.910983,1.0127403
1,2002,598.5495,6.4358373,6.0980697,8.3009701,2.2284572,1.8745258,1.0180535
1,2003,623.80457,6.42941,6.061975,8.3055954,2.2656066,1.9671136,.91106093
1,2004,619.80804,6.3480282,6.0568175,8.301343,2.0973287,1.7548766,.85936087
1,2005,571.36499,6.4138961,6.069912,8.2687788,2.248682,1.9431355,.91414285
1,2006,610.26672,6.4136081,6.0524535,8.2791967,2.2631524,1.9732206,.88357705
1,2007,610.09106,6.4448061,6.1068277,8.2884588,2.3294339,2.0905421,.78062069
1,2008,629.4245,6.4717302,6.1154938,8.3149586,2.2640834,2.0010581,.79994661
1,2009,646.60168,6.5071464,6.1094747,8.2375793,2.1586239,1.8965023,.69147742
1,2010,669.91205,6.4979839,5.9499383,8.1684809,2.1016536,1.778393,.81507736
1,2011,663.80212,6.5104613,6.039784,8.1901865,2.1003423,1.8058343,.73425066
1,2012,672.13654,6.5123229,6.109899,8.1620855,2.1297848,1.8494829,.72101766
1,2013,673.38873,6.5077853,6.066083,8.1160736,2.1561391,1.8819548,.7282232
1,2014,670.34009,6.4854856,6.0583692,8.0644493,2.0447483,1.7972463,.52721179
2,1977,147.39445,5.2885132,6.0941186,8.60425,2.3072083,1.8764254,.81555337
2,1978,198.04877,5.169939,6.0911641,8.6312752,2.7163608,2.1318476,1.4387003
2,1979,175.9041,5.2401652,6.1967149,8.650423,2.5139606,2.1854565,.99983293
2,1980,188.70126,5.3208294,6.0776324,8.5582743,2.1012683,1.5491997,1.1697102
2,1981,204.55344,5.4999866,6.4228845,8.6960297,2.5388138,2.2574015,1.1334714
2,1982,244.68866,5.6836996,6.4357405,8.6285219,2.5041206,2.1077054,1.3871592
2,1983,294.03522,5.8109493,6.4196343,8.5950432,2.4393563,1.9403653,1.5050472
2,1984,333.93597,5.9477916,6.4322968,8.6113386,2.2553492,1.9188769,1.0025861
2,1985,382.90683,6.080791,6.3660679,8.5745564,2.0888062,1.7288034,.89255542
2,1986,437.375,6.1136451,6.3463588,8.6439085,2.0669286,1.7397156,.79063505
2,1987,451.98322,6.1500654,6.1212387,8.5014896,2.1435211,1.6470841,1.2052515
2,1988,468.74799,6.1685762,6.2592125,8.3890944,1.6057798,1.1431563,.61252803
2,1989,477.50574,6.2176027,6.2100434,8.3622131,1.7661812,1.4359396,.49766994
2,1990,501.49957,6.1609807,6.262454,8.4399195,1.7235824,.77450186,1.2340342
2,1991,473.89255,6.1624222,6.4197664,8.534585,2.0203955,1.0924087,1.5172918
2,1992,474.57614,6.1875157,6.4929624,8.4988317,1.9407644,1.2717148,1.2229246
2,1993,486.63577,6.1113052,6.6343284,8.4778652,1.9227564,1.1536233,1.3002268
2,1994,450.92688,6.3019929,6.6416216,8.505475,1.6992499,1.2472647,.68764901
2,1995,545.65826,6.3676982,6.6475081,8.5137768,2.1898983,1.6666501,1.2919565
2,1996,582.71509,6.414463,6.5898576,8.4601431,1.9317296,1.5613557,.75900924
2,1997,610.61279,6.5213289,6.552721,8.4275808,2.1941907,1.6208446,1.3649113
2,1998,679.48083,6.4935708,6.4829679,8.3243675,2.0257063,1.5077633,1.1199977
2,1999,660.87891,6.4489899,6.4470387,8.2238016,2.0995946,1.4636059,1.3458228
2,2000,632.06348,6.4990792,6.3401613,8.2113571,1.7744591,.93612999,1.2080637
2,2001,664.5296,6.5810595,6.3792081,8.203887,1.7911586,1.3724482,.71852177
2,2002,721.30328,6.5289621,6.3375502,8.2321024,1.8289366,1.3981537,.77911443
2,2003,684.68732,6.5484557,6.3936644,8.2326117,1.9807884,1.5963767,.838691
2,2004,698.16504,6.5377741,6.4493675,8.1229229,1.8275849,1.109745,1.1585352
2,2005,690.74725,6.5813293,6.4494238,8.1927805,1.713379,1.280515,.66741043
2,2006,721.49768,6.6209092,6.5337963,8.18258,1.8512104,1.4222147,.79806042
2,2007,750.62714,6.6326838,6.4942431,8.1253901,1.9946593,1.3015121,1.3015121
2,2008,759.51788,6.5921631,6.4801273,7.981843,1.4394697,.78022403,.71123117
2,2009,729.35681,6.6282978,6.4510732,7.9863057,1.3137662,.88888299,
2,2010,756.19373,6.6267438,6.4541039,7.9504371,1.8237442,1.4407519,.67861187
2,2011,755.01984,6.6521344,6.4135618,7.8777018,1.6063054,.96722537,.85599971
2,2012,774.43549,6.6468425,6.4037886,7.9170408,1.6485823,.84420949,1.0555186
2,2013,770.34796,6.5352464,6.4594617,7.9645061,1.7641081,.94734699,1.1809618
2,2014,689.00336,6.667098,6.4544277,7.9225693,1.6138272,1.0474318,.77549809
4,1977,133.28787,4.8914299,6.2029552,8.8891649,2.264509,1.7508303,.96807098
4,1978,133.14383,4.9228835,6.3136959,8.8610296,2.2819219,1.7964141,.94692087
4,1979,137.39824,4.9575596,6.38516,8.8907366,2.1762061,1.6524215,1.1910759
4,1980,142.24622,5.0804152,6.4782848,8.925312,2.3402154,1.7761729,1.3675973
4,1981,160.84085,5.2250195,6.3557544,8.8590975,2.251431,1.7330866,1.3463136
4,1982,185.86481,5.3471556,6.247962,8.7969475,2.1695936,1.5778465,1.3635919
4,1983,210.0101,5.4468961,6.2028618,8.6822672,2.1226413,1.4612429,1.3967043
4,1984,232.03685,5.5443025,6.2462668,8.6967268,2.1411884,1.4364805,1.45947
4,1985,255.77615,5.5908837,6.4011045,8.7816601,2.0648737,1.4594017,1.2756193
4,1986,267.97229,5.6530671,6.4896235,8.8043404,2.2878892,1.6129798,1.5761658
4,1987,285.16483,5.7636981,6.4176817,8.7911806,2.1046937,1.5126425,1.2990685
4,1988,318.52405,5.8351974,6.4136672,8.8336325,2.193553,1.717855,1.2221431
4,1989,342.13223,5.9021659,6.3961797,8.9173346,2.1469109,1.510205,1.3939452
4,1990,365.82892,5.9586735,6.4806185,8.8868732,2.0985413,1.6096945,1.1483489
4,1991,387.09622,6.0085211,6.5083518,8.8150597,2.1943703,1.7360628,1.1937385
4,1992,406.8811,6.0421314,6.5085077,8.7574301,2.184613,1.7962424,1.0509094
4,1993,420.78891,6.0824647,6.5722685,8.8123589,2.1892958,1.7713565,1.1151745
4,1994,438.10757,6.1423583,6.5555577,8.8848076,2.3519711,2.0323956,1.0556731
4,1995,465.14926,6.176837,6.570168,8.9226742,2.4584267,2.153872,1.1211063
4,1996,481.46655,6.1951613,6.4481044,8.7695847,2.237987,1.8712952,1.0570037
4,1997,490.37048,6.2060876,6.4357209,8.7904682,2.1557281,1.7945021,.96229458
4,1998,495.75784,6.2586069,6.3594694,8.6990185,2.154218,1.7883389,.97139752
4,1999,522.49054,6.2485371,6.3119397,8.5839138,2.2359562,1.7969563,1.2012173
4,2000,517.25549,6.241642,6.2761316,8.5750484,2.0713165,1.6682875,.96781433
4,2001,513.70135,6.2642736,6.2921758,8.6193008,2.2372606,1.83986,1.1223214
4,2002,525.45978,6.2990642,6.3180656,8.6741657,2.2342861,1.8838274,1.015656
4,2003,544.0625,6.3379955,6.2408552,8.6365805,2.2013843,1.7715278,1.1498395
4,2004,565.66138,6.3547907,6.2233715,8.5317526,2.197782,1.8001447,1.0833278
4,2005,575.24194,6.3512769,6.2382789,8.4819574,2.2094858,1.8650874,.97626728
4,2006,573.22418,6.3865414,6.2962995,8.4709702,2.2089088,1.859235,.98840672
4,2007,593.79938,6.4167266,6.2499828,8.4190426,2.1471882,1.747389,1.0371473
4,2008,611.99664,6.4440937,6.1854525,8.3192883,2.0211947,1.6681298,.80874717
4,2009,628.9765,6.4601817,6.0555058,8.1856232,1.8084635,1.2793844,.91894299
4,2010,639.17731,6.4416814,6.0250192,8.1708956,1.8778008,1.4444382,.83275193
4,2011,627.46088,6.4275694,6.0264006,8.1760359,1.8273885,1.3877645,.79378104
4,2012,618.6684,6.4160848,6.0604806,8.1709776,1.795185,1.3561684,.76047647
4,2013,611.60382,6.4313245,6.029758,8.1213017,1.7714845,1.3333582,.73515892
4,2014,620.99603,6.4425931,5.9729729,8.0619726,1.5688989,1.1509336,.49482775
5,1977,120.0779,4.7455769,5.7774906,8.0123968,2.1141222,1.860463,.040130205
5,1978,115.07417,4.7733674,5.840929,8.0448227,2.2179847,1.9777049,.32409579
5,1979,118.31697,4.8973184,5.903285,8.0878067,2.3066266,2.0363362,.76910126
5,1980,133.93016,4.846673,5.8147154,8.1535978,2.3989041,2.1164992,.89482677
5,1981,127.31611,4.9775929,5.7376404,8.1565495,2.3646405,2.0548582,1.0418596
5,1982,145.12465,5.1413627,5.782784,8.1738234,2.291955,1.9729505,.99413937
5,1983,170.94859,5.2157369,5.6960206,8.071805,2.2372851,1.9371805,.88735843
5,1984,184.14745,5.2637725,5.7725954,8.0216331,2.1542599,1.7387445,1.0754503
5,1985,193.20897,5.2890153,5.8509445,8.0825481,2.209399,1.7654675,1.1835461
5,1986,198.14821,5.3062258,5.978416,8.1690226,2.2887702,1.8876433,1.1814241
5,1987,201.588,5.4479761,6.0210681,8.2514572,2.2215319,1.7290553,1.2770702
5,1988,232.2876,5.4620814,6.0465851,8.2419519,2.3834686,1.9641281,1.3120424
5,1989,235.5873,5.6467724,6.1605549,8.3143435,2.3334739,1.9803345,1.1212022
5,1990,283.37534,5.7388396,6.2770548,8.3744087,2.3745427,2.0451598,1.1038331
5,1991,310.7037,5.7865047,6.3856239,8.4298172,2.5159698,2.1372619,1.3615937
5,1992,325.87204,5.8375101,6.3570304,8.3393002,2.5022836,2.1998034,1.1591136
5,1993,342.92447,5.8611779,6.3856592,8.3469858,2.4720807,2.1070251,1.2873939
5,1994,351.13745,5.8837099,6.3887429,8.3437033,2.5200918,2.1065295,1.4374797
5,1995,359.13919,5.8619933,6.3156843,8.3278904,2.4089711,2.1236501,1.0155591
5,1996,351.42398,5.9018979,6.2621455,8.3368454,2.2249594,1.8525552,1.0567539
5,1997,365.73099,5.9539223,6.2669592,8.3408842,2.4079106,2.0195985,1.2740834
5,1998,385.26157,6.0040307,6.1948714,8.2409611,2.1611886,1.7752682,1.0223025
5,1999,405.05823,6.064837,6.0525193,8.1933985,1.9095395,1.4928383,.83302748
5,2000,430.45258,6.0976787,6.0986934,8.2079592,2.0303836,1.6539061,.87114674
5,2001,444.82391,6.1482658,6.1145,8.2100744,1.9167761,1.4077703,.99774933
5,2002,467.90518,6.1816506,6.0520334,8.2264118,1.9698285,1.685577,.57317138
5,2003,483.78986,6.1916604,6.1233244,8.1976519,1.9680135,1.5071983,.9716801
5,2004,488.65686,6.2188592,6.2192516,8.3022976,2.0377862,1.634688,.93442345
5,2005,502.13007,6.1858287,6.2700691,8.3108912,2.0636411,1.7115221,.8489567
5,2006,485.81549,6.1873193,6.3149643,8.2903976,2.1153748,1.7034788,1.0295016
5,2007,486.54013,6.219563,6.2862043,8.2828588,2.1436312,1.6810076,1.1503794
5,2008,502.48364,6.2382078,6.2403336,8.2597094,2.0074935,1.6182511,.87562388
5,2009,511.94028,6.26337,6.2458005,8.236167,2.0228651,1.6900392,.7609278
5,2010,524.98529,6.3180251,6.2216382,8.1757011,1.8636334,1.5099934,.65254313
5,2011,554.47693,6.3065739,6.1785817,8.2316246,1.9570061,1.5962018,.76260275
5,2012,548.16376,6.2082481,6.1517806,8.2183332,2.0881488,1.7278661,.89254439
5,2013,496.83014,6.3676133,6.1381588,8.1883268,1.9699004,1.6371946,.70765865
5,2014,582.66565,6.4010215,6.1742911,8.1173496,1.9905027,1.6920097,.635957
6,1977,90.47506,4.4749389,6.5595908,8.7487335,2.4235427,1.8878762,1.1859003
6,1978,87.789246,4.5367141,6.6105847,8.7598677,2.4461663,1.9336984,1.1833185
6,1979,93.383423,4.5779343,6.69839,8.8035221,2.5420542,2.045979,1.4454662
6,1980,97.313141,4.6425357,6.7952676,8.8449802,2.6718991,2.1870465,1.5553583
6,1981,103.80726,4.7895103,6.7603803,8.813962,2.5727794,2.0670736,1.6487594
6,1982,120.24245,4.938529,6.7028327,8.7750463,2.4422407,1.905744,1.5632621
6,1983,139.56482,5.0450764,6.6497445,8.6835289,2.3529487,1.778792,1.5247155
6,1984,155.25615,5.1188474,6.6377344,8.6490955,2.3726451,1.8342668,1.4963101
6,1985,167.14264,5.2454281,6.6402264,8.6574316,2.3523417,1.7762176,1.5266393
6,1986,189.69704,5.3912611,6.8249569,8.6728725,2.4317842,1.8832932,1.5694584
6,1987,219.48004,5.4852757,6.8221841,8.6284542,2.3522017,1.8508095,1.4215916
6,1988,241.11539,5.5895023,6.8349919,8.6492195,2.3464315,1.8824621,1.3554636
6,1989,267.60236,5.6996956,6.8851571,8.6631556,2.3869479,1.9916542,1.2676769
6,1990,298.77646,5.7832146,6.951961,8.6230688,2.5118055,2.1374075,1.3480043
6,1991,324.80167,5.811492,6.9938726,8.645174,2.5900788,2.2524242,1.3402658
6,1992,334.11731,5.8678889,7.020834,8.6233139,2.5890667,2.2868145,1.2452512
6,1993,353.50186,5.9494367,6.9826441,8.5902843,2.6050282,2.3201776,1.2101908
6,1994,383.53726,5.9926805,6.9206681,8.5488539,2.5050478,2.2334061,1.0690291
6,1995,400.48679,6.05901,6.873178,8.4898386,2.4223669,2.1336582,1.0391464
6,1996,427.95151,6.122788,6.7600107,8.3768072,2.2374582,1.9052435,.97397125
6,1997,456.13467,6.1728697,6.6824322,8.3106813,2.1468115,1.804929,.90744764
6,1998,479.56027,6.1960397,6.5563755,8.1994972,1.9608951,1.5620208,.84896928
6,1999,490.80148,6.1878095,6.4412308,8.0639439,1.8192629,1.415732,.71677083
6,2000,486.77872,6.1729198,6.4322248,8.0450087,1.8034918,1.472913,.53584141
6,2001,479.58429,6.1364994,6.4219708,8.0949764,1.8636642,1.5279113,.60910016
6,2002,462.43185,6.1371346,6.3891668,8.1200514,1.9637631,1.6468173,.6604479
6,2003,462.72577,6.1454468,6.3623824,8.1392584,1.9536922,1.6203513,.6930576
6,2004,466.58798,6.1488705,6.2687211,8.1385345,1.9458216,1.6257602,.65081334
6,2005,468.18829,6.1662092,6.2653389,8.1078978,1.9586061,1.6566495,.61395234
6,2006,476.37677,6.1887698,6.2793665,8.0651865,1.9827089,1.6539288,.71045291
6,2007,487.24637,6.1753969,6.2616072,8.0207748,1.8801407,1.5459385,.62167966
6,2008,480.7738,6.1621604,6.2229834,7.9864888,1.8291789,1.455442,.66392058
6,2009,474.45197,6.1385713,6.1596975,7.9124331,1.7486018,1.3737371,.58582753
6,2010,463.39099,6.0915847,6.0858302,7.8746824,1.6572756,1.281558,.49637395
6,2011,442.12152,5.9832668,6.0189939,7.8571649,1.6264753,1.2493117,.46873787
6,2012,396.73438,5.8679271,6.0486436,7.9236231,1.6652187,1.2760382,.5332194
6,2013,353.51535,5.8692598,5.9980354,7.882781,1.5950607,1.2300366,.41030249
6,2014,353.98694,5.8602285,5.9823613,7.8004513,1.5442805,1.1587478,.4045704
8,1977,87.338013,4.4592175,6.2381544,8.7507744,1.8400805,1.3771108,.44195166
8,1978,86.419846,4.4981728,6.2105551,8.7537594,1.8083562,1.4406314,.23380555
8,1979,89.852783,4.5394492,6.2578168,8.7840099,1.6790767,1.0674794,.7595126
8,1980,93.639206,4.5105295,6.270215,8.8253946,1.8703879,1.2490665,.86805248
8,1981,90.969994,4.5335217,6.2761259,8.8278246,2.0951366,1.4890008,1.3066792
8,1982,93.085793,4.5987597,6.2230453,8.7911358,1.8717932,1.2419275,1.1110878
8,1983,99.360977,4.6397853,6.1663117,8.7243185,1.8022472,1.2647533,.92467099
8,1984,103.52211,4.6242328,6.1263719,8.7017355,1.7476928,1.1183971,.98633742
8,1985,101.92455,4.6589465,6.154923,8.7715311,1.7732888,1.194981,.95038247
8,1986,105.52485,4.7664375,6.2606688,8.7808332,1.9693663,1.478456,1.0224386
8,1987,117.49989,4.993577,6.1474123,8.696806,1.7936552,1.130661,1.0694174
8,1988,147.46295,5.1745486,6.1582146,8.649229,1.7189952,1.0036249,1.0475881
8,1989,176.71684,5.3512826,6.1556854,8.6247988,1.5477986,.8675549,.84157944
8,1990,210.87863,5.4463887,6.2652717,8.6175365,1.4927554,.85903162,.73642933
8,1991,231.91916,5.5124693,6.3266563,8.6151915,1.7757525,1.0925558,1.0725551
8,1992,247.76218,5.5504594,6.3610387,8.5904331,1.7833509,1.2579973,.88846415
8,1993,257.35574,5.5677123,6.3408427,8.5090618,1.7453921,1.3614333,.60232806
8,1994,261.83444,5.662158,6.2336812,8.4781933,1.7006915,1.2729206,.64525133
8,1995,287.76898,5.6667857,6.0872111,8.5083742,1.6636921,1.1345478,.77426499
8,1996,289.10382,5.7598419,6.0025849,8.4583015,1.6592065,1.0318108,.89567858
8,1997,317.29819,5.8141098,5.894927,8.3633966,1.4540522,.82834631,.68858433
8,1998,334.99298,5.8512316,5.9347358,8.3210611,1.5027337,1.0008767,.57283729
8,1999,347.66226,5.915658,5.8304057,8.2222328,1.5494596,1.0519453,.61286354
8,2000,370.79822,5.963655,5.8111959,8.2021065,1.2496382,.66317517,.43705097
8,2001,389.02951,5.9769697,5.8568711,8.2575502,1.3398881,.79495686,.47266927
8,2002,394.24387,6.0388379,5.8660455,8.294116,1.4104075,.94906199,.41497949
8,2003,419.40527,6.0738735,5.8478479,8.2818851,1.4444683,.94914687,.50446105
8,2004,434.35999,6.0948367,5.919024,8.2734623,1.5658771,1.0520027,.6541422
8,2005,443.56158,6.1382098,5.9831104,8.3042755,1.3684571,.90938246,.36914298
8,2006,463.22363,6.1659422,5.9798527,8.1427546,1.3440136,.7899074,.48932192
8,2007,476.24969,6.1643057,5.862957,8.0061111,1.281285,.63885301,.53471273
8,2008,475.47101,6.16537,5.8689723,7.9448318,1.3781359,.80162573,.5529291
8,2009,475.9772,6.1278501,5.8253016,7.8900962,1.3614117,.77568471,.5479008
8,2010,458.44943,6.1135459,5.7797942,7.8915215,1.2296236,.65684009,.39961725
8,2011,451.93845,6.0621591,5.7506256,7.8614392,1.3172351,.6800822,.56477135
8,2012,429.30142,5.9766726,5.7280626,7.8955655,1.3743986,.79632074,.55119824
8,2013,394.12674,5.9570374,5.7215014,7.8842006,1.2517338,.70023715,.39350688
8,2014,386.46347,5.9545512,5.7296019,7.8381319,1.1979063,.64672941,.33924469
9,1977,116.74688,4.6078491,5.6429834,8.4250374,1.4601918,.86030215,.23340435
9,1978,100.26826,4.6361799,5.7525883,8.4369564,1.4427639,.94959325,.1784845
9,1979,103.14957,4.8765154,6.0263233,8.587719,1.4558182,.93491691,.41561666
9,1980,131.17276,4.9318008,6.0222521,8.6068821,1.6869745,1.1681807,.53330243
9,1981,138.62895,5.1252103,6.1049099,8.5921535,1.5403621,1.0453918,.59980673
9,1982,168.20952,5.1014228,5.9902744,8.5227718,1.6654965,1.007856,.93553537
9,1983,164.25545,5.153863,5.9268837,8.4344282,1.4733545,.85016584,.70498383
9,1984,173.09891,5.1919036,5.9759679,8.3511467,1.4963526,.87125885,.73018026
9,1985,179.81053,5.2579556,5.996336,8.3670292,1.3379318,.72356546,.55926239
9,1986,192.08836,5.3668737,6.0539136,8.3900366,1.5036058,.88358092,.7315647
9,1987,214.19221,5.4437175,6.0379386,8.4287348,1.5884976,1.0521929,.70924824
9,1988,231.30049,5.4998493,6.1211414,8.4429522,1.6938071,1.2656138,.63915795
9,1989,244.65511,5.6464119,6.2378612,8.4676304,1.7763902,1.4063718,.60287666
9,1990,283.27316,5.7650604,6.3166361,8.4832268,1.6484779,1.2517464,.532166
9,1991,318.95825,5.8061728,6.2909837,8.4814358,1.7229713,1.3228971,.61348939
9,1992,332.34482,5.8449082,6.2052379,8.424552,1.6737607,1.3235582,.45452043
9,1993,345.47092,6.0252099,6.1228862,8.3414507,1.8285922,1.5046623,.54376727
9,1994,413.72849,6.0722127,6.1212869,8.3169155,1.8361572,1.4753529,.64175391
9,1995,433.63919,6.0987201,6.0060897,8.3180943,1.500149,1.1405936,.30286521
9,1996,445.28757,6.2078466,6.0211062,8.2468634,1.6282356,1.2715605,.42426273
9,1997,496.63065,6.2436948,5.9683399,8.186861,1.3406795,.87067586,.35985023
9,1998,514.7569,6.2598205,5.903481,8.1374598,1.4397094,.98369199,.43512607
9,1999,523.12506,6.3106585,5.8452206,8.0208178,1.265139,.90846401,.061166141
9,2000,550.40735,6.2878389,5.7829137,7.9752126,1.0240769,.58107394,-.0034393726
9,2001,537.98944,6.3264856,5.8129201,7.9282885,1.1368573,.74069458,-1.0510648
9,2002,559.18799,6.3953629,5.744504,7.9014797,1.0414754,.49955922,.17008001
9,2003,599.06055,6.3448954,5.7581177,7.888535,1.1219662,.47448909,.38096306
9,2004,569.5777,6.3237844,5.6665244,7.8953805,1.1462489,.60465163,.27440995
9,2005,557.6795,6.3178573,5.6079102,7.8550119,1.1154953,.63232124,.15623856
9,2006,554.38391,6.3710704,5.7028856,7.8579078,1.3224777,.96146435,.12855522
9,2007,584.68329,6.3855429,5.7075891,7.8122158,1.1003298,.64158332,.10045236
9,2008,593.20667,6.3677168,5.7257452,7.8203688,1.2759005,.89762157,.12059288
9,2009,582.72571,6.3163328,5.7069168,7.761508,1.1633453,.78385574,.010665845
9,2010,553.53925,6.291079,5.6419168,7.6910896,1.3935109,1.0086651,.25233898
9,2011,539.73541,6.2352967,5.6193557,7.674397,1.3240008,.98307425,.082287729
9,2012,510.45209,6.1899457,5.6472464,7.6725245,1.4409993,1.1533172,.054704923
9,2013,487.81967,6.1908178,5.5692697,7.590951,1.0209653,.60544991,-.057844289
9,2014,488.24521,6.1372614,5.4745436,7.5645123,1.0215991,.47687185,.15409847
10,1977,184.74092,5.3367219,5.9457622,8.6704302,1.7716023,.98884296,.61414951
10,1978,207.83031,5.4061532,6.0882549,8.6849442,1.9241052,1.5427377,-.18002893
10,1979,222.77295,5.4743433,6.2865291,8.6975946,1.8200321,1.2048465,.84817159
10,1980,238.4938,5.5134568,6.16289,8.7485962,2.0443783,1.4738334,.8547942
10,1981,248.00702,5.6603889,6.2325072,8.7291164,1.9761783,1.2107104,1.3504725
10,1982,287.26038,5.8439989,6.3275809,8.6699286,1.6754191,.77463257,1.1541222
10,1983,345.1568,5.8944883,6.1161909,8.5197639,1.4181318,.50184113,.90730619
10,1984,363.03098,5.88627,6.0770135,8.427515,1.4850659,.7541784,.82828641
10,1985,360.05984,6.023253,6.0713835,8.4180298,1.6747283,.95080942,1.011434
10,1986,412.91971,6.1124239,6.0568175,8.3904009,1.7468578,1.3413928,.64824551
10,1987,451.43167,6.1488333,6.0655169,8.4136257,1.5496701,.98168612,.71342212
10,1988,468.17081,6.2018313,6.1129446,8.3773384,1.5659105,.43450829,1.1764456
10,1989,493.65216,6.2639961,6.3216019,8.3684072,1.9222752,1.0600517,1.3737093
10,1990,525.31396,6.2507367,6.4850016,8.4564066,1.7628536,1.043731,1.0950242
10,1991,518.39471,6.2992306,6.5712538,8.5477505,2.0103838,.91177154,1.6049187
10,1992,544.15295,6.3707972,6.4316373,8.3493156,1.6448823,.54627001,1.2394172
10,1993,584.5235,6.3902378,6.5306692,8.3395691,1.6003678,1.1360621,.60996902
10,1994,595.99817,6.4335828,6.4682178,8.3535404,1.3966304,.91970628,.42722979
10,1995,622.39996,6.4963331,6.5861235,8.3970013,1.7260607,.95692772,1.1035312
10,1996,662.70721,6.5361552,6.5047011,8.3491583,1.9861833,1.4311864,1.1326934
10,1997,689.63007,6.5837312,6.6668663,8.516592,1.4488522,.69116646,.8163296
10,1998,723.23273,6.590467,6.6364264,8.4339867,1.2996777,.6755234,.53242254
10,1999,728.12067,6.8035541,6.5990567,8.3196135,1.1303738,.84269184,
10,2000,901.04388,6.7800546,6.5285501,8.2410822,1.0731938,,.57675683
10,2001,880.1167,6.7800431,6.415257,8.1430807,1.4224567,.87038821,.56500655
10,2002,880.10669,6.734314,6.3969979,8.1155243,1.550463,1.2450813,.21546188
10,2003,840.76666,6.7220993,6.5151434,8.1360273,1.11718,.78867596,
10,2004,830.55933,6.7259598,6.4216371,8.0966902,1.4381255,1.1786144,
10,2005,833.77167,6.7112894,6.4511795,8.0449286,1.8729893,1.3621637,.95669854
10,2006,821.62927,6.7289791,6.5525303,8.1537447,1.7611123,1.3754499,.62167805
10,2007,836.29321,6.7243905,6.5587578,8.125185,1.7058697,1.2358661,.72504038
10,2008,832.46442,6.682631,6.5633349,8.1872149,1.995243,1.8098397,.21875094
10,2009,798.41699,6.6330013,6.4699445,8.1178417,1.6186693,1.3955257,
10,2010,759.75909,6.6001029,6.4349561,8.1472616,1.9159453,1.6117339,.57766008
10,2011,735.17072,6.6096849,6.3393612,8.1407614,1.6858739,1.2280408,.68442535
10,2012,742.24927,6.6252584,6.3107524,8.116251,1.9113411,1.612848,.55679542
10,2013,753.89899,6.6292315,6.2160769,8.0502024,1.7264969,1.4128394,.41431054
10,2014,756.90033,6.610805,6.1904197,8.0005083,1.8078835,1.4024184,.70927119
11,1977,387.9646,6.0259643,7.2629943,8.6645632,3.2698958,2.7213299,1.8146086
11,1978,414.04077,6.0652795,7.2525649,8.7238216,3.2127569,2.6999333,2.0067861
11,1979,430.64301,6.1255002,7.3831749,8.8527288,3.2976727,2.6697662,2.3643844
11,1980,457.37335,6.1998792,7.6061888,8.988718,3.2723172,2.6750178,2.2199559
11,1981,492.68954,6.3030686,7.7296662,9.0363235,3.5421991,2.9607561,2.7232826
11,1982,546.24561,6.4669442,7.6606503,9.0225201,3.4903882,2.9486406,2.6187582
11,1983,643.51422,6.5321469,7.5576868,8.9036016,3.230757,2.6881828,2.360276
